Project ID with serial,Number of turbines,Breakpoint between base and topping (percent),Turbine rating MW,Crane breakdown fraction,Labor cost multiplier,Hub height m,Base crane choice,Offload crane choice,Top crane choice,Base total cost,Offload total cost,Top total cost,Base wind multiplier,Offload wind multiplier,Top wind multiplier,Base operation time all turbines (hours),Offload operation time all turbines (hours),Top operation time all turbines (hours)
Baseline 5MW 166m RD 140m HH_6187,200.0,0.25,5.0,0.75,0.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,11273529.0,979101.0,92194244.0,1.2,1.0,1.6,5178.0,651.0,23571.0
Baseline 5MW 166m RD 140m HH_6188,4.0,0.0,5.0,1.0,0.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,58305.0,3806740.0,,1.0,1.52,,13.0,604.0
Baseline 5MW 166m RD 140m HH_6189,10.0,0.25,5.0,1.0,0.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,876305.0,86558.0,7282584.0,1.2,1.0,1.6,334.0,33.0,1479.0
Baseline 5MW 166m RD 140m HH_6190,20.0,0.25,5.0,1.0,0.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1592611.0,134705.0,12965168.0,1.2,1.0,1.6,668.0,65.0,2957.0
Baseline 5MW 166m RD 140m HH_6191,30.0,0.25,5.0,1.0,0.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2310881.0,181263.0,18647751.0,1.2,1.0,1.6,1002.0,98.0,4436.0
Baseline 5MW 166m RD 140m HH_6192,40.0,0.25,5.0,1.0,0.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3027187.0,227820.0,24331718.0,1.2,1.0,1.6,1336.0,130.0,5914.0
Baseline 5MW 166m RD 140m HH_6193,80.0,0.25,5.0,1.0,0.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,5894374.0,415640.0,47062053.0,1.2,1.0,1.6,2671.0,260.0,11829.0
Baseline 5MW 166m RD 140m HH_6194,200.0,0.25,5.0,1.0,0.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,14493969.0,979101.0,115255825.0,1.2,1.0,1.6,6678.0,651.0,29571.0
Baseline 5MW 166m RD 140m HH_6195,4.0,0.0,5.0,0.0,0.75,140,,LB 75 Hydraulic,LR11350 SDW 60,,65559.0,2128358.0,,1.0,1.52,,13.0,124.0
Baseline 5MW 166m RD 140m HH_6196,10.0,0.25,5.0,0.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,261648.0,105051.0,2849729.0,1.2,1.0,1.6,34.0,33.0,279.0
Baseline 5MW 166m RD 140m HH_6197,20.0,0.25,5.0,0.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,363296.0,172413.0,4101345.0,1.2,1.0,1.6,68.0,65.0,557.0
Baseline 5MW 166m RD 140m HH_6198,30.0,0.25,5.0,0.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,464944.0,237464.0,5351074.0,1.2,1.0,1.6,102.0,98.0,836.0
Baseline 5MW 166m RD 140m HH_6199,40.0,0.25,5.0,0.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,566592.0,302516.0,6602691.0,1.2,1.0,1.6,136.0,130.0,1114.0
Baseline 5MW 166m RD 140m HH_6200,80.0,0.25,5.0,0.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,976048.0,565032.0,11605381.0,1.2,1.0,1.6,271.0,260.0,2229.0
Baseline 5MW 166m RD 140m HH_6201,200.0,0.25,5.0,0.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2198688.0,1352580.0,26613453.0,1.2,1.0,1.6,678.0,651.0,5571.0
Baseline 5MW 166m RD 140m HH_6202,4.0,0.0,5.0,0.25,0.75,140,,LB 75 Hydraulic,LR11350 SDW 60,,65559.0,2640245.0,,1.0,1.52,,13.0,244.0
Baseline 5MW 166m RD 140m HH_6203,10.0,0.25,5.0,0.25,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,532576.0,105051.0,4466911.0,1.2,1.0,1.6,124.0,33.0,639.0
Baseline 5MW 166m RD 140m HH_6204,20.0,0.25,5.0,0.25,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,813888.0,172413.0,6795390.0,1.2,1.0,1.6,218.0,65.0,1157.0
Baseline 5MW 166m RD 140m HH_6205,30.0,0.25,5.0,0.25,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1186465.0,237464.0,9662301.0,1.2,1.0,1.6,342.0,98.0,1796.0
Baseline 5MW 166m RD 140m HH_6206,40.0,0.25,5.0,0.25,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1467776.0,302516.0,11990780.0,1.2,1.0,1.6,436.0,130.0,2314.0
Baseline 5MW 166m RD 140m HH_6207,80.0,0.25,5.0,0.25,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2778418.0,565032.0,22379673.0,1.2,1.0,1.6,871.0,260.0,4629.0
Baseline 5MW 166m RD 140m HH_6208,200.0,0.25,5.0,0.25,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,6704612.0,1352580.0,53550126.0,1.2,1.0,1.6,2178.0,651.0,11571.0
Baseline 5MW 166m RD 140m HH_6209,4.0,0.0,5.0,0.5,0.75,140,,LB 75 Hydraulic,LR11350 SDW 60,,65559.0,3152131.0,,1.0,1.52,,13.0,364.0
Baseline 5MW 166m RD 140m HH_6210,10.0,0.25,5.0,0.5,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,712240.0,105051.0,5543774.0,1.2,1.0,1.6,184.0,33.0,879.0
Baseline 5MW 166m RD 140m HH_6211,20.0,0.25,5.0,0.5,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1264481.0,172413.0,9489435.0,1.2,1.0,1.6,368.0,65.0,1757.0
Baseline 5MW 166m RD 140m HH_6212,30.0,0.25,5.0,0.5,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1816721.0,237464.0,13433208.0,1.2,1.0,1.6,552.0,98.0,2636.0
Baseline 5MW 166m RD 140m HH_6213,40.0,0.25,5.0,0.5,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2371826.0,302516.0,17376982.0,1.2,1.0,1.6,736.0,130.0,3514.0
Baseline 5MW 166m RD 140m HH_6214,80.0,0.25,5.0,0.5,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4580787.0,565032.0,33153964.0,1.2,1.0,1.6,1471.0,260.0,7029.0
Baseline 5MW 166m RD 140m HH_6215,200.0,0.25,5.0,0.5,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,11213400.0,1352580.0,80486798.0,1.2,1.0,1.6,3678.0,651.0,17571.0
Baseline 5MW 166m RD 140m HH_6216,4.0,0.0,5.0,0.75,0.75,140,,LB 75 Hydraulic,LR11350 SDW 60,,65559.0,3664018.0,,1.0,1.52,,13.0,484.0
Baseline 5MW 166m RD 140m HH_6217,10.0,0.25,5.0,0.75,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,983169.0,105051.0,7160955.0,1.2,1.0,1.6,274.0,33.0,1239.0
Baseline 5MW 166m RD 140m HH_6218,20.0,0.25,5.0,0.75,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1715073.0,172413.0,12181592.0,1.2,1.0,1.6,518.0,65.0,2357.0
Baseline 5MW 166m RD 140m HH_6219,30.0,0.25,5.0,0.75,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2538242.0,237464.0,17742548.0,1.2,1.0,1.6,792.0,98.0,3596.0
Baseline 5MW 166m RD 140m HH_6220,40.0,0.25,5.0,0.75,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3273011.0,302516.0,22765072.0,1.2,1.0,1.6,1036.0,130.0,4714.0
Baseline 5MW 166m RD 140m HH_6221,80.0,0.25,5.0,0.75,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,6383157.0,565032.0,43930143.0,1.2,1.0,1.6,2071.0,260.0,9429.0
Baseline 5MW 166m RD 140m HH_6222,200.0,0.25,5.0,0.75,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,15719324.0,1352580.0,107423471.0,1.2,1.0,1.6,5178.0,651.0,23571.0
Baseline 5MW 166m RD 140m HH_6223,4.0,0.0,5.0,1.0,0.75,140,,LB 75 Hydraulic,LR11350 SDW 60,,65559.0,4177791.0,,1.0,1.52,,13.0,604.0
Baseline 5MW 166m RD 140m HH_6224,10.0,0.25,5.0,1.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1162833.0,105051.0,8237818.0,1.2,1.0,1.6,334.0,33.0,1479.0
Baseline 5MW 166m RD 140m HH_6225,20.0,0.25,5.0,1.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2165665.0,172413.0,14875637.0,1.2,1.0,1.6,668.0,65.0,2957.0
Baseline 5MW 166m RD 140m HH_6226,30.0,0.25,5.0,1.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3171363.0,237464.0,21513455.0,1.2,1.0,1.6,1002.0,98.0,4436.0
Baseline 5MW 166m RD 140m HH_6227,40.0,0.25,5.0,1.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4174195.0,302516.0,28153161.0,1.2,1.0,1.6,1336.0,130.0,5914.0
Baseline 5MW 166m RD 140m HH_6228,80.0,0.25,5.0,1.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,8188391.0,565032.0,54704435.0,1.2,1.0,1.6,2671.0,260.0,11829.0
Baseline 5MW 166m RD 140m HH_6229,200.0,0.25,5.0,1.0,0.75,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,20228112.0,1352580.0,134362030.0,1.2,1.0,1.6,6678.0,651.0,29571.0
Baseline 5MW 166m RD 140m HH_6230,4.0,0.0,5.0,0.0,1.0,140,,LB 75 Hydraulic,LR11350 SDW 60,,72812.0,2204447.0,,1.0,1.52,,13.0,124.0
Baseline 5MW 166m RD 140m HH_6231,10.0,0.25,5.0,0.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,290686.0,123545.0,3029467.0,1.2,1.0,1.6,34.0,33.0,279.0
Baseline 5MW 166m RD 140m HH_6232,20.0,0.25,5.0,0.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,421371.0,210121.0,4461326.0,1.2,1.0,1.6,68.0,65.0,557.0
Baseline 5MW 166m RD 140m HH_6233,30.0,0.25,5.0,0.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,552057.0,293666.0,5890793.0,1.2,1.0,1.6,102.0,98.0,836.0
Baseline 5MW 166m RD 140m HH_6234,40.0,0.25,5.0,0.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,682742.0,377212.0,7322651.0,1.2,1.0,1.6,136.0,130.0,1114.0
Baseline 5MW 166m RD 140m HH_6235,80.0,0.25,5.0,0.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1209249.0,714423.0,13045302.0,1.2,1.0,1.6,271.0,260.0,2229.0
Baseline 5MW 166m RD 140m HH_6236,200.0,0.25,5.0,0.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2781241.0,1726059.0,30213256.0,1.2,1.0,1.6,678.0,651.0,5571.0
Baseline 5MW 166m RD 140m HH_6237,4.0,0.0,5.0,0.25,1.0,140,,LB 75 Hydraulic,LR11350 SDW 60,,72812.0,2789948.0,,1.0,1.52,,13.0,244.0
Baseline 5MW 166m RD 140m HH_6238,10.0,0.25,5.0,0.25,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,639041.0,123545.0,4879499.0,1.2,1.0,1.6,124.0,33.0,639.0
Baseline 5MW 166m RD 140m HH_6239,20.0,0.25,5.0,0.25,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1000708.0,210121.0,7543118.0,1.2,1.0,1.6,218.0,65.0,1157.0
Baseline 5MW 166m RD 140m HH_6240,30.0,0.25,5.0,0.25,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1479749.0,293666.0,10822618.0,1.2,1.0,1.6,342.0,98.0,1796.0
Baseline 5MW 166m RD 140m HH_6241,40.0,0.25,5.0,0.25,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1841416.0,377212.0,13486237.0,1.2,1.0,1.6,436.0,130.0,2314.0
Baseline 5MW 166m RD 140m HH_6242,80.0,0.25,5.0,0.25,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3526598.0,714423.0,25370083.0,1.2,1.0,1.6,871.0,260.0,4629.0
Baseline 5MW 166m RD 140m HH_6243,200.0,0.25,5.0,0.25,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,8574612.0,1726059.0,61026403.0,1.2,1.0,1.6,2178.0,651.0,11571.0
Baseline 5MW 166m RD 140m HH_6244,4.0,0.0,5.0,0.5,1.0,140,,LB 75 Hydraulic,LR11350 SDW 60,,72812.0,3375449.0,,1.0,1.52,,13.0,364.0
Baseline 5MW 166m RD 140m HH_6245,10.0,0.25,5.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,870023.0,123545.0,6111260.0,1.2,1.0,1.6,184.0,33.0,879.0
Baseline 5MW 166m RD 140m HH_6246,20.0,0.25,5.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1580045.0,210121.0,10624911.0,1.2,1.0,1.6,368.0,65.0,1757.0
Baseline 5MW 166m RD 140m HH_6247,30.0,0.25,5.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2290068.0,293666.0,15136172.0,1.2,1.0,1.6,552.0,98.0,2636.0
Baseline 5MW 166m RD 140m HH_6248,40.0,0.25,5.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3003856.0,377212.0,19647432.0,1.2,1.0,1.6,736.0,130.0,3514.0
Baseline 5MW 166m RD 140m HH_6249,80.0,0.25,5.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,5843946.0,714423.0,37694864.0,1.2,1.0,1.6,1471.0,260.0,7029.0
Baseline 5MW 166m RD 140m HH_6250,200.0,0.25,5.0,0.5,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,14371748.0,1726059.0,91839550.0,1.2,1.0,1.6,3678.0,651.0,17571.0
Baseline 5MW 166m RD 140m HH_6251,4.0,0.0,5.0,0.75,1.0,140,,LB 75 Hydraulic,LR11350 SDW 60,,72812.0,3960951.0,,1.0,1.52,,13.0,484.0
Baseline 5MW 166m RD 140m HH_6252,10.0,0.25,5.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1218378.0,123545.0,7961292.0,1.2,1.0,1.6,274.0,33.0,1239.0
Baseline 5MW 166m RD 140m HH_6253,20.0,0.25,5.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2159382.0,210121.0,13704313.0,1.2,1.0,1.6,518.0,65.0,2357.0
Baseline 5MW 166m RD 140m HH_6254,30.0,0.25,5.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3217760.0,293666.0,20065606.0,1.2,1.0,1.6,792.0,98.0,3596.0
Baseline 5MW 166m RD 140m HH_6255,40.0,0.25,5.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4162530.0,377212.0,25811018.0,1.2,1.0,1.6,1036.0,130.0,4714.0
Baseline 5MW 166m RD 140m HH_6256,80.0,0.25,5.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,8161295.0,714423.0,50022035.0,1.2,1.0,1.6,2071.0,260.0,9429.0
Baseline 5MW 166m RD 140m HH_6257,200.0,0.25,5.0,0.75,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,20165119.0,1726059.0,122652697.0,1.2,1.0,1.6,5178.0,651.0,23571.0
Baseline 5MW 166m RD 140m HH_6258,4.0,0.0,5.0,1.0,1.0,140,,LB 75 Hydraulic,LR11350 SDW 60,,72812.0,4548843.0,,1.0,1.52,,13.0,604.0
Baseline 5MW 166m RD 140m HH_6259,10.0,0.25,5.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1449360.0,123545.0,9193053.0,1.2,1.0,1.6,334.0,33.0,1479.0
Baseline 5MW 166m RD 140m HH_6260,20.0,0.25,5.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2738720.0,210121.0,16786106.0,1.2,1.0,1.6,668.0,65.0,2957.0
Baseline 5MW 166m RD 140m HH_6261,30.0,0.25,5.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4031844.0,293666.0,24379159.0,1.2,1.0,1.6,1002.0,98.0,4436.0
Baseline 5MW 166m RD 140m HH_6262,40.0,0.25,5.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,5321204.0,377212.0,31974604.0,1.2,1.0,1.6,1336.0,130.0,5914.0
Baseline 5MW 166m RD 140m HH_6263,80.0,0.25,5.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,10482408.0,714423.0,62346816.0,1.2,1.0,1.6,2671.0,260.0,11829.0
Baseline 5MW 166m RD 140m HH_6264,200.0,0.25,5.0,1.0,1.0,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,25962255.0,1726059.0,153468236.0,1.2,1.0,1.6,6678.0,651.0,29571.0
Baseline 5MW 166m RD 140m HH_6265,4.0,0.0,5.0,0.0,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,87319.0,2356623.0,,1.0,1.52,,13.0,124.0
Baseline 5MW 166m RD 140m HH_6266,10.0,0.25,5.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,348761.0,160533.0,3388944.0,1.2,1.0,1.6,34.0,33.0,279.0
Baseline 5MW 166m RD 140m HH_6267,20.0,0.25,5.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,537522.0,285537.0,5181286.0,1.2,1.0,1.6,68.0,65.0,557.0
Baseline 5MW 166m RD 140m HH_6268,30.0,0.25,5.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,726282.0,406070.0,6970230.0,1.2,1.0,1.6,102.0,98.0,836.0
Baseline 5MW 166m RD 140m HH_6269,40.0,0.25,5.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,915043.0,526603.0,8762572.0,1.2,1.0,1.6,136.0,130.0,1114.0
Baseline 5MW 166m RD 140m HH_6270,80.0,0.25,5.0,0.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1675651.0,1013207.0,15925144.0,1.2,1.0,1.6,271.0,260.0,2229.0
Baseline 5MW 166m RD 140m HH_6271,200.0,0.25,5.0,0.0,1.5,140,LR1600/2 SL3F,LB 75 Hydraulic,LR11350 SDW 60,3509191.0,2473016.0,37412860.0,1.2,1.0,1.6,678.0,651.0,5571.0
Baseline 5MW 166m RD 140m HH_6272,4.0,0.0,5.0,0.25,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,87319.0,3089355.0,,1.0,1.52,,13.0,244.0
Baseline 5MW 166m RD 140m HH_6273,10.0,0.25,5.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,851970.0,160533.0,5704677.0,1.2,1.0,1.6,124.0,33.0,639.0
Baseline 5MW 166m RD 140m HH_6274,20.0,0.25,5.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1374348.0,285537.0,9038576.0,1.2,1.0,1.6,218.0,65.0,1157.0
Baseline 5MW 166m RD 140m HH_6275,30.0,0.25,5.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2066318.0,406070.0,13143252.0,1.2,1.0,1.6,342.0,98.0,1796.0
Baseline 5MW 166m RD 140m HH_6276,40.0,0.25,5.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2588696.0,526603.0,16477151.0,1.2,1.0,1.6,436.0,130.0,2314.0
Baseline 5MW 166m RD 140m HH_6277,80.0,0.25,5.0,0.25,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,5022958.0,1013207.0,31350903.0,1.2,1.0,1.6,871.0,260.0,4629.0
Baseline 5MW 166m RD 140m HH_6278,200.0,0.25,5.0,0.25,1.5,140,LR1600/2 SL3F,LB 75 Hydraulic,LR11350 SDW 60,12202014.0,2473016.0,75978957.0,1.2,1.0,1.6,2678.0,651.0,11571.0
Baseline 5MW 166m RD 140m HH_6279,4.0,0.0,5.0,0.5,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,87319.0,3822086.0,,1.0,1.52,,13.0,364.0
Baseline 5MW 166m RD 140m HH_6280,10.0,0.25,5.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1185587.0,160533.0,7246233.0,1.2,1.0,1.6,184.0,33.0,879.0
Baseline 5MW 166m RD 140m HH_6281,20.0,0.25,5.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2211175.0,285537.0,12895865.0,1.2,1.0,1.6,368.0,65.0,1757.0
Baseline 5MW 166m RD 140m HH_6282,30.0,0.25,5.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3236762.0,406070.0,18542098.0,1.2,1.0,1.6,552.0,98.0,2636.0
Baseline 5MW 166m RD 140m HH_6283,40.0,0.25,5.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4267915.0,526603.0,24188331.0,1.2,1.0,1.6,736.0,130.0,3514.0
Baseline 5MW 166m RD 140m HH_6284,80.0,0.25,5.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,8370264.0,1013207.0,46776662.0,1.2,1.0,1.6,1471.0,260.0,7029.0
Baseline 5MW 166m RD 140m HH_6285,200.0,0.25,5.0,0.5,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,20688443.0,2473016.0,114545054.0,1.2,1.0,1.6,3678.0,651.0,17571.0
Baseline 5MW 166m RD 140m HH_6286,4.0,0.0,5.0,0.75,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,87319.0,4554817.0,,1.0,1.52,,13.0,484.0
Baseline 5MW 166m RD 140m HH_6287,10.0,0.25,5.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,1688796.0,160533.0,9561966.0,1.2,1.0,1.6,274.0,33.0,1239.0
Baseline 5MW 166m RD 140m HH_6288,20.0,0.25,5.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3048001.0,285537.0,16749755.0,1.2,1.0,1.6,518.0,65.0,2357.0
Baseline 5MW 166m RD 140m HH_6289,30.0,0.25,5.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,4576798.0,406070.0,24711722.0,1.2,1.0,1.6,792.0,98.0,3596.0
Baseline 5MW 166m RD 140m HH_6290,40.0,0.25,5.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,5941568.0,526603.0,31902910.0,1.2,1.0,1.6,1036.0,130.0,4714.0
Baseline 5MW 166m RD 140m HH_6291,80.0,0.25,5.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,11717571.0,1013207.0,62205820.0,1.2,1.0,1.6,2071.0,260.0,9429.0
Baseline 5MW 166m RD 140m HH_6292,200.0,0.25,5.0,0.75,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,29056710.0,2473016.0,153111151.0,1.2,1.0,1.6,5178.0,651.0,23571.0
Baseline 5MW 166m RD 140m HH_6293,4.0,0.0,5.0,1.0,1.5,140,,LB 75 Hydraulic,LR11350 SDW 60,,87319.0,5290947.0,,1.0,1.52,,13.0,604.0
Baseline 5MW 166m RD 140m HH_6294,10.0,0.25,5.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,2022414.0,160533.0,11103522.0,1.2,1.0,1.6,334.0,33.0,1479.0
Baseline 5MW 166m RD 140m HH_6295,20.0,0.25,5.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,3884828.0,285537.0,20607045.0,1.2,1.0,1.6,668.0,65.0,2957.0
Baseline 5MW 166m RD 140m HH_6296,30.0,0.25,5.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,5752807.0,406070.0,30110567.0,1.2,1.0,1.6,1002.0,98.0,4436.0
Baseline 5MW 166m RD 140m HH_6297,40.0,0.25,5.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,7615221.0,526603.0,39617489.0,1.2,1.0,1.6,1336.0,130.0,5914.0
Baseline 5MW 166m RD 140m HH_6298,80.0,0.25,5.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,15070442.0,1013207.0,77631579.0,1.2,1.0,1.6,2671.0,260.0,11829.0
Baseline 5MW 166m RD 140m HH_6299,200.0,0.25,5.0,1.0,1.5,140,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 60,37430541.0,2473016.0,191680647.0,1.2,1.0,1.6,6678.0,651.0,29571.0
Baseline 5MW 166m RD 160m HH_6300,4.0,0.0,5.0,0.0,0.5,160,,LB 75 Hydraulic,LR11350 SDW 72,,58476.0,2120687.0,,1.0,1.53,,13.0,142.0
Baseline 5MW 166m RD 160m HH_6301,10.0,0.21875,5.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,230824.0,86986.0,2844875.0,1.17,1.0,1.6,34.0,33.0,324.0
Baseline 5MW 166m RD 160m HH_6302,20.0,0.21875,5.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,301648.0,135562.0,4088366.0,1.17,1.0,1.6,68.0,66.0,647.0
Baseline 5MW 166m RD 160m HH_6303,30.0,0.21875,5.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,372472.0,182547.0,5333241.0,1.17,1.0,1.6,101.0,99.0,971.0
Baseline 5MW 166m RD 160m HH_6304,40.0,0.21875,5.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,443296.0,229533.0,6578116.0,1.17,1.0,1.6,135.0,131.0,1294.0
Baseline 5MW 166m RD 160m HH_6305,80.0,0.21875,5.0,0.0,0.5,160,LR1350 S3HS,LB 75 Hydraulic,LR11350 SDW 72,726592.0,419066.0,11556232.0,1.17,1.0,1.6,271.0,263.0,2589.0
